ano;estado;familia;nota;falsificacoes
2011;PARANÁ;Cédulas - 1a. família;50;13.147
2011;PARANÁ;Cédulas - 2a. família;50;299
2011;PARANÁ;Cédulas - 1a. família;100;7.083
2011;PARANÁ;Cédulas - 2a. família;100;2.501
2011;PERNAMBUCO;Cédulas - 1a. família;1;6
2011;PERNAMBUCO;Cédulas - 1a. família;2;44
2011;PERNAMBUCO;Cédulas - 1a. família;5;409
2011;PERNAMBUCO;Cédulas - em polímero;10;27
2011;PERNAMBUCO;Cédulas - 1a. família;10;1.425
2011;PERNAMBUCO;Cédulas - 1a. família;20;2.604
2011;PERNAMBUCO;Cédulas - 1a. família;50;5.511
2011;PERNAMBUCO;Cédulas - 2a. família;50;1.704
2011;PERNAMBUCO;Cédulas - 1a. família;100;3.342
2011;PERNAMBUCO;Cédulas - 2a. família;100;2.197
2011;PIAUÍ;Cédulas - 1a. família;2;10
2011;PIAUÍ;Cédulas - 1a. família;5;44
2011;PIAUÍ;Cédulas - em polímero;10;2
2011;PIAUÍ;Cédulas - 1a. família;10;970
2011;PIAUÍ;Cédulas - 1a. família;20;307
2011;PIAUÍ;Cédulas - 1a. família;50;2.484
2011;PIAUÍ;Cédulas - 2a. família;50;334
2011;PIAUÍ;Cédulas - 1a. família;100;1.284
2011;PIAUÍ;Cédulas - 2a. família;100;286
2011;RIO DE JANEIRO;Cédulas - 1a. família;2;34
2011;RIO DE JANEIRO;Cédulas - 1a. família;5;248
2011;RIO DE JANEIRO;Cédulas - em polímero;10;12
2011;RIO DE JANEIRO;Cédulas - 1a. família;10;2.499
2011;RIO DE JANEIRO;Cédulas - 1a. família;20;5.395
2011;RIO DE JANEIRO;Cédulas - 1a. família;50;10.079
2011;RIO DE JANEIRO;Cédulas - 2a. família;50;2.473
2011;RIO DE JANEIRO;Cédulas - 1a. família;100;5.209
2011;RIO DE JANEIRO;Cédulas - 2a. família;100;7.307
2011;RIO GRANDE DO NORTE;Cédulas - 1a. família;2;8
2011;RIO GRANDE DO NORTE;Cédulas - 1a. família;5;23
2011;RIO GRANDE DO NORTE;Cédulas - em polímero;10;4
2011;RIO GRANDE DO NORTE;Cédulas - 1a. família;10;191
2011;RIO GRANDE DO NORTE;Cédulas - 1a. família;20;179
2011;RIO GRANDE DO NORTE;Cédulas - 1a. família;50;607
2011;RIO GRANDE DO NORTE;Cédulas - 2a. família;50;706
2011;RIO GRANDE DO NORTE;Cédulas - 1a. família;100;307
2011;RIO GRANDE DO NORTE;Cédulas - 2a. família;100;84
2011;RIO GRANDE DO SUL;Cédulas - 1a. família;2;79
2011;RIO GRANDE DO SUL;Cédulas - 1a. família;5;518
2011;RIO GRANDE DO SUL;Cédulas - em polímero;10;27
2011;RIO GRANDE DO SUL;Cédulas - 1a. família;10;6.016
2011;RIO GRANDE DO SUL;Cédulas - 1a. família;20;1.980
2011;RIO GRANDE DO SUL;Cédulas - 1a. família;50;10.143
2011;RIO GRANDE DO SUL;Cédulas - 2a. família;50;2.074
2011;RIO GRANDE DO SUL;Cédulas - 1a. família;100;6.629
2011;RIO GRANDE DO SUL;Cédulas - 2a. família;100;696
2011;RONDÔNIA;Cédulas - 1a. família;2;33
2011;RONDÔNIA;Cédulas - 1a. família;5;60
2011;RONDÔNIA;Cédulas - 1a. família;10;361
2011;RONDÔNIA;Cédulas - 1a. família;20;49
