ano,estado,familia,nota,falsificacoes
2008,amapa,cedulas 1a familia,5,13
2008,amapa,cedulas 1a familia,10,31
2008,amapa,cedulas 1a familia,20,3
2008,amapa,cedulas 1a familia,50,54
2008,amapa,cedulas 1a familia,100,1
2008,amazonas,cedulas 1a familia,2,23
2008,amazonas,cedulas 1a familia,5,1490
2008,amazonas,cedulas em polimero,10,46
2008,amazonas,cedulas 1a familia,10,260
2008,amazonas,cedulas 1a familia,20,1364
2008,amazonas,cedulas 1a familia,50,7584
2008,amazonas,cedulas 1a familia,100,4520
2008,bahia,cedulas 1a familia,1,1
2008,bahia,cedulas 1a familia,2,138
2008,bahia,cedulas 1a familia,5,1056
2008,bahia,cedulas em polimero,10,1099
2008,bahia,cedulas 1a familia,10,3516
2008,bahia,cedulas 1a familia,20,3920
2008,bahia,cedulas 1a familia,50,23047
2008,bahia,cedulas 1a familia,100,635
2008,ceara,cedulas 1a familia,2,37
2008,ceara,cedulas 1a familia,5,377
2008,ceara,cedulas em polimero,10,248
2008,ceara,cedulas 1a familia,10,1765
2008,ceara,cedulas 1a familia,20,3869
2008,ceara,cedulas 1a familia,50,7582
2008,ceara,cedulas 1a familia,100,810
2008,distrito federal,cedulas 1a familia,2,77
2008,distrito federal,cedulas 1a familia,5,466
2008,distrito federal,cedulas em polimero,10,122
2008,distrito federal,cedulas 1a familia,10,2556
2008,distrito federal,cedulas 1a familia,20,572
2008,distrito federal,cedulas 1a familia,50,5988
2008,distrito federal,cedulas 1a familia,100,63
2008,espirito santo,cedulas 1a familia,2,54
2008,espirito santo,cedulas 1a familia,5,319
2008,espirito santo,cedulas em polimero,10,706
2008,espirito santo,cedulas 1a familia,10,661
2008,espirito santo,cedulas 1a familia,20,950
2008,espirito santo,cedulas 1a familia,50,2761
2008,espirito santo,cedulas 1a familia,100,228
2008,goias,cedulas 1a familia,1,4
2008,goias,cedulas 1a familia,2,63
2008,goias,cedulas 1a familia,5,1537
2008,goias,cedulas em polimero,10,131
2008,goias,cedulas 1a familia,10,2056
2008,goias,cedulas 1a familia,20,436
2008,goias,cedulas 1a familia,50,9021
2008,goias,cedulas 1a familia,100,467
2008,maranhao,cedulas 1a familia,2,24
2008,maranhao,cedulas 1a familia,5,362
2008,maranhao,cedulas em polimero,10,25
2008,maranhao,cedulas 1a familia,10,434
2008,maranhao,cedulas 1a familia,20,541
2008,maranhao,cedulas 1a familia,50,4536
2008,maranhao,cedulas 1a familia,100,211
2008,mato grosso,cedulas 1a familia,1,1
2008,mato grosso,cedulas 1a familia,2,25
2008,mato grosso,cedulas 1a familia,5,130
2008,mato grosso,cedulas em polimero,10,25
2008,mato grosso,cedulas 1a familia,10,364
2008,mato grosso,cedulas 1a familia,20,277
2008,mato grosso,cedulas 1a familia,50,1654
2008,mato grosso,cedulas 1a familia,100,70
2008,mato grosso do sul,cedulas 1a familia,1,3
2008,mato grosso do sul,cedulas 1a familia,2,7
2008,mato grosso do sul,cedulas 1a familia,5,74
2008,mato grosso do sul,cedulas em polimero,10,38
2008,mato grosso do sul,cedulas 1a familia,10,218
2008,mato grosso do sul,cedulas 1a familia,20,1564
2008,mato grosso do sul,cedulas 1a familia,50,11327
2008,mato grosso do sul,cedulas 1a familia,100,186
2008,minas gerais,cedulas 1a familia,1,7
2008,minas gerais,cedulas 1a familia,2,272
2008,minas gerais,cedulas 1a familia,5,2735
2008,minas gerais,cedulas em polimero,10,2971
2008,minas gerais,cedulas 1a familia,10,5093
2008,minas gerais,cedulas 1a familia,20,4801
2008,minas gerais,cedulas 1a familia,50,22078
2008,minas gerais,cedulas 1a familia,100,1008
2008,nao informado,cedulas 1a familia,2,1
2008,nao informado,cedulas 1a familia,5,2
2008,nao informado,cedulas em polimero,10,1
2008,nao informado,cedulas 1a familia,10,22
2008,nao informado,cedulas 1a familia,20,13
2008,nao informado,cedulas 1a familia,50,41
2008,nao informado,cedulas 1a familia,100,1
2008,para,cedulas 1a familia,1,1
2008,para,cedulas 1a familia,2,6
2008,para,cedulas 1a familia,5,370
2008,para,cedulas em polimero,10,33
2008,para,cedulas 1a familia,10,1718
2008,para,cedulas 1a familia,20,431
2008,para,cedulas 1a familia,50,1923
2008,para,cedulas 1a familia,100,113
2008,paraiba,cedulas 1a familia,2,14
2008,paraiba,cedulas 1a familia,5,288
2008,paraiba,cedulas em polimero,10,186
2008,paraiba,cedulas 1a familia,10,1056
2008,paraiba,cedulas 1a familia,20,723
2008,paraiba,cedulas 1a familia,50,3837
2008,paraiba,cedulas 1a familia,100,72
2008,parana,cedulas 1a familia,1,11
2008,parana,cedulas 1a familia,2,127
2008,parana,cedulas 1a familia,5,840
2008,parana,cedulas em polimero,10,457
2008,parana,cedulas 1a familia,10,6027
2008,parana,cedulas 1a familia,20,1738
2008,parana,cedulas 1a familia,50,24208
2008,parana,cedulas 1a familia,100,2996
2008,pernambuco,cedulas 1a familia,1,3
2008,pernambuco,cedulas 1a familia,2,527
2008,pernambuco,cedulas 1a familia,5,1261
2008,pernambuco,cedulas em polimero,10,1247
2008,pernambuco,cedulas 1a familia,10,1269
2008,pernambuco,cedulas 1a familia,20,2224
2008,pernambuco,cedulas 1a familia,50,12712
2008,pernambuco,cedulas 1a familia,100,580
2008,piaui,cedulas 1a familia,2,10
2008,piaui,cedulas 1a familia,5,171
2008,piaui,cedulas em polimero,10,36
2008,piaui,cedulas 1a familia,10,308
2008,piaui,cedulas 1a familia,20,351
2008,piaui,cedulas 1a familia,50,2240
2008,piaui,cedulas 1a familia,100,62
2008,rio de janeiro,cedulas 1a familia,1,3
2008,rio de janeiro,cedulas 1a familia,2,327
2008,rio de janeiro,cedulas 1a familia,5,1049
2008,rio de janeiro,cedulas em polimero,10,1860
2008,rio de janeiro,cedulas 1a familia,10,4980
2008,rio de janeiro,cedulas 1a familia,20,2273
2008,rio de janeiro,cedulas 1a familia,50,39651
2008,rio de janeiro,cedulas 1a familia,100,4023
2008,rio grande do norte,cedulas 1a familia,2,15
2008,rio grande do norte,cedulas 1a familia,5,131
2008,rio grande do norte,cedulas em polimero,10,42
2008,rio grande do norte,cedulas 1a familia,10,337
2008,rio grande do norte,cedulas 1a familia,20,270
2008,rio grande do norte,cedulas 1a familia,50,1839
2008,rio grande do norte,cedulas 1a familia,100,83
2008,rio grande do sul,cedulas 1a familia,1,5
2008,rio grande do sul,cedulas 1a familia,2,179
2008,rio grande do sul,cedulas 1a familia,5,2002
2008,rio grande do sul,cedulas em polimero,10,212
2008,rio grande do sul,cedulas 1a familia,10,5546
2008,rio grande do sul,cedulas 1a familia,20,1513
2008,rio grande do sul,cedulas 1a familia,50,16549
2008,rio grande do sul,cedulas 1a familia,100,1598
2008,rondonia,cedulas 1a familia,2,7
2008,rondonia,cedulas 1a familia,5,72
2008,rondonia,cedulas em polimero,10,39
2008,rondonia,cedulas 1a familia,10,184
2008,rondonia,cedulas 1a familia,20,242
2008,rondonia,cedulas 1a familia,50,1479
2008,rondonia,cedulas 1a familia,100,30
2008,roraima,cedulas 1a familia,2,1
2008,roraima,cedulas 1a familia,5,9
2008,roraima,cedulas em polimero,10,3
2008,roraima,cedulas 1a familia,10,11
2008,roraima,cedulas 1a familia,20,5
2008,roraima,cedulas 1a familia,50,147
2008,roraima,cedulas 1a familia,100,14
2008,santa catarina,cedulas 1a familia,1,2
2008,santa catarina,cedulas 1a familia,2,77
2008,santa catarina,cedulas 1a familia,5,500
2008,santa catarina,cedulas em polimero,10,122
2008,santa catarina,cedulas 1a familia,10,1124
2008,santa catarina,cedulas 1a familia,20,476
2008,santa catarina,cedulas 1a familia,50,11517
2008,santa catarina,cedulas 1a familia,100,745
2008,sao paulo,cedulas 1a familia,1,22
2008,sao paulo,cedulas 1a familia,2,995
2008,sao paulo,cedulas 1a familia,5,9252
2008,sao paulo,cedulas em polimero,10,16283
2008,sao paulo,cedulas 1a familia,10,19352
2008,sao paulo,cedulas 1a familia,20,17418
2008,sao paulo,cedulas 1a familia,50,125027
2008,sao paulo,cedulas 1a familia,100,16046
2008,sergipe,cedulas 1a familia,2,36
2008,sergipe,cedulas 1a familia,5,93
2008,sergipe,cedulas em polimero,10,128
2008,sergipe,cedulas 1a familia,10,259
2008,sergipe,cedulas 1a familia,20,579
2008,sergipe,cedulas 1a familia,50,2260
2008,sergipe,cedulas 1a familia,100,165
2008,tocantins,cedulas 1a familia,5,83
2008,tocantins,cedulas em polimero,10,390
2008,tocantins,cedulas 1a familia,10,102
2008,tocantins,cedulas 1a familia,20,72
2008,tocantins,cedulas 1a familia,50,583
2008,tocantins,cedulas 1a familia,100,49
2009,acre,cedulas 1a familia,2,2
2009,acre,cedulas 1a familia,5,5
2009,acre,cedulas 1a familia,10,3
2009,acre,cedulas 1a familia,20,91
2009,acre,cedulas 1a familia,50,59
2009,acre,cedulas 1a familia,100,21
2009,alagoas,cedulas 1a familia,2,11
2009,alagoas,cedulas 1a familia,5,94
2009,alagoas,cedulas em polimero,10,59
2009,alagoas,cedulas 1a familia,10,110
2009,alagoas,cedulas 1a familia,20,234
2009,alagoas,cedulas 1a familia,50,1550
2009,alagoas,cedulas 1a familia,100,368
2009,amapa,cedulas 1a familia,2,1
2009,amapa,cedulas 1a familia,5,1
2009,amapa,cedulas 1a familia,10,6
2009,amapa,cedulas 1a familia,20,4
2009,amapa,cedulas 1a familia,50,88
2009,amapa,cedulas 1a familia,100,28
2009,amazonas,cedulas 1a familia,2,14
2009,amazonas,cedulas 1a familia,5,64
2009,amazonas,cedulas em polimero,10,13
2009,amazonas,cedulas 1a familia,10,117
2009,amazonas,cedulas 1a familia,20,152
2009,amazonas,cedulas 1a familia,50,430
2009,amazonas,cedulas 1a familia,100,58
2009,bahia,cedulas 1a familia,1,1
2009,bahia,cedulas 1a familia,2,71
2009,bahia,cedulas 1a familia,5,439
2009,bahia,cedulas em polimero,10,159
2009,bahia,cedulas 1a familia,10,1532
2009,bahia,cedulas 1a familia,20,3354
2009,bahia,cedulas 1a familia,50,16353
2009,bahia,cedulas 1a familia,100,6435
2009,ceara,cedulas 1a familia,2,25
2009,ceara,cedulas 1a familia,5,410
2009,ceara,cedulas em polimero,10,26
2009,ceara,cedulas 1a familia,10,2365
2009,ceara,cedulas 1a familia,20,2394
2009,ceara,cedulas 1a familia,50,4137
2009,ceara,cedulas 1a familia,100,1158
2009,distrito federal,cedulas 1a familia,2,47
2009,distrito federal,cedulas 1a familia,5,268
2009,distrito federal,cedulas em polimero,10,8
2009,distrito federal,cedulas 1a familia,10,1482
2009,distrito federal,cedulas 1a familia,20,324
2009,distrito federal,cedulas 1a familia,50,10153
2009,distrito federal,cedulas 1a familia,100,154
2009,espirito santo,cedulas 1a familia,2,37
2009,espirito santo,cedulas 1a familia,5,182
2009,espirito santo,cedulas em polimero,10,31
2009,espirito santo,cedulas 1a familia,10,931
2009,espirito santo,cedulas 1a familia,20,311
2009,espirito santo,cedulas 1a familia,50,1682
2009,espirito santo,cedulas 1a familia,100,429
2009,goias,cedulas 1a familia,2,79
2009,goias,cedulas 1a familia,5,8240
2009,goias,cedulas em polimero,10,17
2009,goias,cedulas 1a familia,10,1085
2009,goias,cedulas 1a familia,20,411
2009,goias,cedulas 1a familia,50,12096
2009,goias,cedulas 1a familia,100,1574
2009,maranhao,cedulas 1a familia,2,15
2009,maranhao,cedulas 1a familia,5,193
2009,maranhao,cedulas em polimero,10,5
2009,maranhao,cedulas 1a familia,10,496
2009,maranhao,cedulas 1a familia,20,409
2009,maranhao,cedulas 1a familia,50,2187
2009,maranhao,cedulas 1a familia,100,873
2009,mato grosso,cedulas 1a familia,2,24
2009,mato grosso,cedulas 1a familia,5,114
2009,mato grosso,cedulas em polimero,10,2
2009,mato grosso,cedulas 1a familia,10,240
2009,mato grosso,cedulas 1a familia,20,928
2009,mato grosso,cedulas 1a familia,50,1918
2009,mato grosso,cedulas 1a familia,100,119
2009,mato grosso do sul,cedulas 1a familia,1,2
2009,mato grosso do sul,cedulas 1a familia,2,14
2009,mato grosso do sul,cedulas 1a familia,5,114
2009,mato grosso do sul,cedulas em polimero,10,9
2009,mato grosso do sul,cedulas 1a familia,10,414
2009,mato grosso do sul,cedulas 1a familia,20,1410
2009,mato grosso do sul,cedulas 1a familia,50,3201
2009,mato grosso do sul,cedulas 1a familia,100,297
2009,minas gerais,cedulas 1a familia,1,5
2009,minas gerais,cedulas 1a familia,2,242
2009,minas gerais,cedulas 1a familia,5,1541
2009,minas gerais,cedulas em polimero,10,403
2009,minas gerais,cedulas 1a familia,10,4477
2009,minas gerais,cedulas 1a familia,20,5954
2009,minas gerais,cedulas 1a familia,50,23694
2009,minas gerais,cedulas 1a familia,100,2971
2009,nao informado,cedulas 1a familia,5,1
2009,nao informado,cedulas 1a familia,10,1
2009,nao informado,cedulas 1a familia,20,1
2009,nao informado,cedulas 1a familia,50,6
2009,nao informado,cedulas 1a familia,100,5
2009,para,cedulas 1a familia,2,17
2009,para,cedulas 1a familia,5,490
2009,para,cedulas em polimero,10,4
2009,para,cedulas 1a familia,10,2270
2009,para,cedulas 1a familia,20,568
2009,para,cedulas 1a familia,50,2778
2009,para,cedulas 1a familia,100,579
2009,paraiba,cedulas 1a familia,1,1
2009,paraiba,cedulas 1a familia,2,11
2009,paraiba,cedulas 1a familia,5,67
2009,paraiba,cedulas em polimero,10,43
2009,paraiba,cedulas 1a familia,10,174
2009,paraiba,cedulas 1a familia,20,305
2009,paraiba,cedulas 1a familia,50,1519
2009,paraiba,cedulas 1a familia,100,364
2009,parana,cedulas 1a familia,1,5
2009,parana,cedulas 1a familia,2,92
2009,parana,cedulas 1a familia,5,845
2009,parana,cedulas em polimero,10,112
2009,parana,cedulas 1a familia,10,2689
2009,parana,cedulas 1a familia,20,3586
2009,parana,cedulas 1a familia,50,15071
2009,parana,cedulas 1a familia,100,19698
2009,pernambuco,cedulas 1a familia,1,5
2009,pernambuco,cedulas 1a familia,2,146
2009,pernambuco,cedulas 1a familia,5,601
2009,pernambuco,cedulas em polimero,10,204
2009,pernambuco,cedulas 1a familia,10,1050
2009,pernambuco,cedulas 1a familia,20,2875
2009,pernambuco,cedulas 1a familia,50,10505
2009,pernambuco,cedulas 1a familia,100,2546
2009,piaui,cedulas 1a familia,2,12
2009,piaui,cedulas 1a familia,5,42
2009,piaui,cedulas em polimero,10,1
2009,piaui,cedulas 1a familia,10,104
2009,piaui,cedulas 1a familia,20,352
2009,piaui,cedulas 1a familia,50,1343
2009,piaui,cedulas 1a familia,100,148
2009,rio de janeiro,cedulas 1a familia,1,2
2009,rio de janeiro,cedulas 1a familia,2,103
2009,rio de janeiro,cedulas 1a familia,5,605
2009,rio de janeiro,cedulas em polimero,10,143
2009,rio de janeiro,cedulas 1a familia,10,5845
2009,rio de janeiro,cedulas 1a familia,20,4313
2009,rio de janeiro,cedulas 1a familia,50,29658
2009,rio de janeiro,cedulas 1a familia,100,9913
2009,rio grande do norte,cedulas 1a familia,2,8
2009,rio grande do norte,cedulas 1a familia,5,77
2009,rio grande do norte,cedulas em polimero,10,20
2009,rio grande do norte,cedulas 1a familia,10,147
2009,rio grande do norte,cedulas 1a familia,20,254
2009,rio grande do norte,cedulas 1a familia,50,1414
2009,rio grande do norte,cedulas 1a familia,100,266
2009,rio grande do sul,cedulas 1a familia,1,2
2009,rio grande do sul,cedulas 1a familia,2,136
2009,rio grande do sul,cedulas 1a familia,5,507
2009,rio grande do sul,cedulas em polimero,10,33
2009,rio grande do sul,cedulas 1a familia,10,7788
2009,rio grande do sul,cedulas 1a familia,20,4391
2009,rio grande do sul,cedulas 1a familia,50,18089
2009,rio grande do sul,cedulas 1a familia,100,5499
2009,rondonia,cedulas 1a familia,2,10
2009,rondonia,cedulas 1a familia,5,37
2009,rondonia,cedulas em polimero,10,6
2009,rondonia,cedulas 1a familia,10,334
2009,rondonia,cedulas 1a familia,20,207
2009,rondonia,cedulas 1a familia,50,646
2009,rondonia,cedulas 1a familia,100,72
2009,roraima,cedulas em polimero,10,50
2009,roraima,cedulas 1a familia,10,1
2009,roraima,cedulas 1a familia,20,1
2009,roraima,cedulas 1a familia,50,164
2009,roraima,cedulas 1a familia,100,6
2009,santa catarina,cedulas 1a familia,2,48
2009,santa catarina,cedulas 1a familia,5,192
2009,santa catarina,cedulas em polimero,10,19
2009,santa catarina,cedulas 1a familia,10,772
2009,santa catarina,cedulas 1a familia,20,2708
2009,santa catarina,cedulas 1a familia,50,6782
2009,santa catarina,cedulas 1a familia,100,8804
2009,sao paulo,cedulas 1a familia,1,8
2009,sao paulo,cedulas 1a familia,2,410
2009,sao paulo,cedulas 1a familia,5,2990
2009,sao paulo,cedulas em polimero,10,2688
2009,sao paulo,cedulas 1a familia,10,12881
2009,sao paulo,cedulas 1a familia,20,20435
2009,sao paulo,cedulas 1a familia,50,112593
2009,sao paulo,cedulas 1a familia,100,29134
2009,sergipe,cedulas 1a familia,1,1
2009,sergipe,cedulas 1a familia,2,12
2009,sergipe,cedulas 1a familia,5,58
2009,sergipe,cedulas em polimero,10,29
2009,sergipe,cedulas 1a familia,10,924
2009,sergipe,cedulas 1a familia,20,474
2009,sergipe,cedulas 1a familia,50,2624
2009,sergipe,cedulas 1a familia,100,953
2009,tocantins,cedulas 1a familia,2,13
2009,tocantins,cedulas 1a familia,5,45
2009,tocantins,cedulas em polimero,10,10
2009,tocantins,cedulas 1a familia,10,80
2009,tocantins,cedulas 1a familia,20,294
2009,tocantins,cedulas 1a familia,50,847
2009,tocantins,cedulas 1a familia,100,163
2010,acre,cedulas 1a familia,5,2
2010,acre,cedulas 1a familia,10,34
2010,acre,cedulas 1a familia,20,24
2010,acre,cedulas 1a familia,50,57
2010,acre,cedulas 1a familia,100,30
2010,alagoas,cedulas 1a familia,2,2
2010,alagoas,cedulas 1a familia,5,185
2010,alagoas,cedulas em polimero,10,410
2010,alagoas,cedulas 1a familia,10,205
2010,alagoas,cedulas 1a familia,20,127
2010,alagoas,cedulas 1a familia,50,1040
2010,alagoas,cedulas 1a familia,100,212
2010,amapa,cedulas 1a familia,2,2
2010,amapa,cedulas 1a familia,5,2
2010,amapa,cedulas 1a familia,10,18
2010,amapa,cedulas 1a familia,20,12
2010,amapa,cedulas 1a familia,50,59
2010,amapa,cedulas 1a familia,100,24
2010,amazonas,cedulas 1a familia,2,13
2010,amazonas,cedulas 1a familia,5,75
2010,amazonas,cedulas em polimero,10,3
2010,amazonas,cedulas 1a familia,10,246
2010,amazonas,cedulas 1a familia,20,93
2010,amazonas,cedulas 1a familia,50,428
2010,amazonas,cedulas 1a familia,100,162
2010,bahia,cedulas 1a familia,2,68
2010,bahia,cedulas 1a familia,5,252
2010,bahia,cedulas em polimero,10,49
2010,bahia,cedulas 1a familia,10,4151
2010,bahia,cedulas 1a familia,20,1409
2010,bahia,cedulas 1a familia,50,8546
2010,bahia,cedulas 1a familia,100,3925
2010,ceara,cedulas 1a familia,2,37
2010,ceara,cedulas 1a familia,5,150
2010,ceara,cedulas em polimero,10,14
2010,ceara,cedulas 1a familia,10,3682
2010,ceara,cedulas 1a familia,20,2632
2010,ceara,cedulas 1a familia,50,4404
2010,ceara,cedulas 1a familia,100,884
2010,distrito federal,cedulas 1a familia,1,1
2010,distrito federal,cedulas 1a familia,2,26
2010,distrito federal,cedulas 1a familia,5,352
2010,distrito federal,cedulas em polimero,10,14
2010,distrito federal,cedulas 1a familia,10,1298
2010,distrito federal,cedulas 1a familia,20,786
2010,distrito federal,cedulas 1a familia,50,6060
2010,distrito federal,cedulas 1a familia,100,429
2010,espirito santo,cedulas 1a familia,1,1
2010,espirito santo,cedulas 1a familia,2,23
2010,espirito santo,cedulas 1a familia,5,1624
